Sample_id,GO:0030031,GO:0071554,GO:0016043,GO:0051301,GO:0016049,GO:0048870,GO:0032196,GO:0006811,GO:0009306,GO:0006810,GO:0046034,GO:0009058,GO:0005975,GO:0009056,GO:0006520,GO:0045333,GO:0051186,GO:0006259,GO:0022900,GO:0006091,GO:0046039,GO:0006629,GO:0006807,GO:0071941,GO:0009117,GO:0055114,GO:0016310,GO:0015979,GO:0019538,GO:0016070,GO:0044281,GO:0006790,GO:0009404,GO:0006351,GO:0006412,GO:0007154,GO:0006935,GO:0006950,GO:0007165,GO:0000160,GO:0000902,GO:0000746,GO:0042592,GO:0002376,GO:0009405,GO:0043934,GO:0044403,GO:0016032,GO:0042575,GO:0016469,GO:0005840,GO:0005667,GO:0005694,GO:0005737,GO:0005856,GO:0005783,GO:0005727,GO:0005794,GO:0005739,GO:0009295,GO:0005634,GO:0042597,GO:0009579,GO:0005773,GO:0031982,GO:0043190,GO:0005618,GO:0019861,GO:0016020,GO:0019867,GO:0009289,GO:0005886,GO:0070469,GO:0031012,GO:0019012,GO:0048037,GO:0008092,GO:0046872,GO:0003676,GO:0000166,GO:0005102,GO:0008134,GO:0051082,GO:0004812,GO:0016853,GO:0016874,GO:0016829,GO:0016491,GO:0016887,GO:0003924,GO:0004386,GO:0016787,GO:0016810,GO:0016788,GO:0016798,GO:0016298,GO:0004518,GO:0008233,GO:0016791,GO:0016407,GO:0034061,GO:0016301,GO:0004672,GO:0034062,GO:0016740,GO:0016746,GO:0016765,GO:0016757,GO:0030234,GO:0003774,GO:0001071,GO:0000988,GO:0004872,GO:0045182,GO:0005215,GO:0000156
MGYA00005330,0.0,0.0924723021,0.2693856728,0.0902439176,0.0,0.0281319407,0.2782652762,0.9396317057,0.0388892691,4.0866196821,0.1341555356,6.9492454317,4.0118839634,0.670608004,2.0582581159,0.0139019522,0.6305762636,2.0889351659,0.0096035455,0.3389519919,0.0076466393,0.5801717892,7.9178913827,0.0010746017,0.6070933891,2.2706220304,0.3781919205,0.0266614332,2.8634062498,2.8808034853,4.1834243257,0.2810139941,0.0039590588,1.3110592914,1.5329023238,0.7404344897,0.0210169465,0.5418254768,0.6637757996,0.438098136,0.0385159864,0.0147616336,0.1108649582,0.0004750871,0.00942256,0.0270120927,0.1215883518,0.1871164308,0.0376449935,0.1318366583,0.6158259417,0.000113116,0.0452237632,1.3327888685,0.0009954205,3.39348e-05,0.03039426,2.26232e-05,0.0004411523,0.0003280363,0.001402638,0.037882537,0.0003280363,0.0,6.78696e-05,0.0078615596,0.0261184765,0.0280301364,4.923168808,0.1051752251,0.0005203334,0.071613718,0.0003845943,0.0010406669,0.2213453221,1.91474789,0.000814435,1.225634114,4.4092377285,5.2257313937,0.0007918118,0.0797806908,0.0554720697,0.8127042804,1.2647156802,1.5924352567,0.9285463411,2.2504873884,1.0258147602,0.2181328287,0.1460779584,5.6861359982,0.4689674831,0.748782448,1.5922316479,0.0005542682,0.3395854413,0.9303335733,0.0965897233,0.0925854181,0.12079654,0.7902960075,0.2468416608,0.2965108815,4.0403778752,0.3756015648,0.2333695493,0.4060071365,0.0514903877,0.0082122191,0.6510163187,0.2526671331,1.2979604626,1.13116e-05,2.0052406627,0.0055313707
