Sample_id,GO:0030031,GO:0071554,GO:0016043,GO:0051301,GO:0016049,GO:0048870,GO:0032196,GO:0006811,GO:0009306,GO:0006810,GO:0046034,GO:0009058,GO:0005975,GO:0009056,GO:0006520,GO:0045333,GO:0051186,GO:0006259,GO:0022900,GO:0006091,GO:0046039,GO:0006629,GO:0006807,GO:0071941,GO:0009117,GO:0055114,GO:0016310,GO:0015979,GO:0019538,GO:0016070,GO:0044281,GO:0006790,GO:0009404,GO:0006351,GO:0006412,GO:0007154,GO:0006935,GO:0006950,GO:0007165,GO:0000160,GO:0000902,GO:0000746,GO:0042592,GO:0002376,GO:0009405,GO:0043934,GO:0044403,GO:0016032,GO:0042575,GO:0016469,GO:0005840,GO:0005667,GO:0005694,GO:0005737,GO:0005856,GO:0005783,GO:0005727,GO:0005794,GO:0005739,GO:0009295,GO:0005634,GO:0042597,GO:0009579,GO:0005773,GO:0031982,GO:0043190,GO:0005618,GO:0019861,GO:0016020,GO:0019867,GO:0009289,GO:0005886,GO:0070469,GO:0031012,GO:0019012,GO:0048037,GO:0008092,GO:0046872,GO:0003676,GO:0000166,GO:0005102,GO:0008134,GO:0051082,GO:0004812,GO:0016853,GO:0016874,GO:0016829,GO:0016491,GO:0016887,GO:0003924,GO:0004386,GO:0016787,GO:0016810,GO:0016788,GO:0016798,GO:0016298,GO:0004518,GO:0008233,GO:0016791,GO:0016407,GO:0034061,GO:0016301,GO:0004672,GO:0034062,GO:0016740,GO:0016746,GO:0016765,GO:0016757,GO:0030234,GO:0003774,GO:0001071,GO:0000988,GO:0004872,GO:0045182,GO:0005215,GO:0000156
MGYA00005313,0.0,0.0755922733,0.3085312886,0.0992842754,0.0,0.0289375626,0.1738528615,0.9548592758,0.062424846,5.0881200634,0.1144790048,6.4635408122,3.7926205134,0.7589335776,1.7181150881,0.0966414229,0.708873267,1.7493141296,0.0360163929,0.3826315211,0.0084504373,0.5626867225,7.3645929485,0.0057005326,0.5448357591,2.9847172201,0.3866526714,0.0187140723,2.1916674272,2.9480585137,3.9221202877,0.2837286193,0.0072527903,1.654552812,1.1850684586,0.8591679417,0.0258731918,0.4983884621,0.7807053298,0.5324444606,0.0342901753,0.0074869671,0.1537069653,0.0001405061,0.0237990544,0.0290044702,0.0804564601,0.1419914342,0.0380503857,0.1098222317,0.479955402,0.0001338153,0.0492641094,1.2092823404,0.0010638318,2.67631e-05,0.0436773199,0.0,0.0005553336,0.0120233063,0.0009300165,0.1391813125,0.0001338153,0.0,6.02169e-05,0.0160779105,0.060109841,0.0303560049,6.1157815631,0.1714642581,0.0592935675,0.159119795,0.0005820966,0.0008028919,0.1580225093,2.0753819156,0.0010638318,1.4363936986,3.9932163663,4.6149156442,0.0006155505,0.0821626054,0.0566440242,0.6180595012,1.0943282913,1.2681811528,1.119231322,3.0022001915,1.0885541603,0.1710828844,0.1115484493,5.1123740898,0.4419919962,0.7439128081,1.3162409243,0.0083768389,0.3092672728,0.708244335,0.1236988802,0.1387798666,0.1475180069,0.7946890306,0.2785499665,0.2163057712,4.1975858111,0.5374959889,0.1869533812,0.4236659884,0.0392413421,0.0067978182,0.9217600568,0.2145327182,0.9936657181,0.0030710616,2.6917486531,0.0051585805
