,GO:cell_projection_assembly-biological_process,GO:cell_wall_organization_or_biogenesis-biological_process,GO:cellular_component_organization-biological_process,GO:cell_division-biological_process,GO:cell_growth-biological_process,GO:cell_motility-biological_process,GO:transposition-biological_process,GO:ion_transport-biological_process,GO:protein_secretion-biological_process,GO:transport-biological_process,GO:ATP_metabolic_process-biological_process,GO:biosynthetic_process-biological_process,GO:carbohydrate_metabolic_process-biological_process,GO:catabolic_process-biological_process,GO:cellular_amino_acid_metabolic_process-biological_process,GO:cellular_respiration-biological_process,GO:cofactor_metabolic_process-biological_process,GO:DNA_metabolic_process-biological_process,GO:electron_transport_chain-biological_process,GO:generation_of_precursor_metabolites_and_energy-biological_process,GO:GTP_metabolic_process-biological_process,GO:lipid_metabolic_process-biological_process,GO:nitrogen_compound_metabolic_process-biological_process,GO:nitrogen_cycle_metabolic_process-biological_process,GO:nucleotide_metabolic_process-biological_process,GO:oxidation-reduction_process-biological_process,GO:phosphorylation-biological_process,GO:photosynthesis-biological_process,GO:protein_metabolic_process-biological_process,GO:RNA_metabolic_process-biological_process,GO:small_molecule_metabolic_process-biological_process,GO:sulfur_compound_metabolic_process-biological_process,GO:toxin_metabolic_process-biological_process,"GO:transcription,_DNA-templated-biological_process",GO:translation-biological_process,GO:cell_communication-biological_process,GO:chemotaxis-biological_process,GO:response_to_stress-biological_process,GO:signal_transduction-biological_process,GO:phosphorelay_signal_transduction_system-biological_process,GO:cell_morphogenesis-biological_process,GO:conjugation-biological_process,GO:homeostatic_process-biological_process,GO:immune_system_process-biological_process,GO:pathogenesis-biological_process,GO:sporulation-biological_process,"GO:symbiosis,_encompassing_mutualism_through_parasitism-biological_process",GO:viral_process-biological_process,GO:DNA_polymerase_complex-cellular_component,GO:proton-transporting_two-sector_ATPase_complex-cellular_component,GO:ribosome-cellular_component,GO:transcription_factor_complex-cellular_component,GO:chromosome-cellular_component,GO:cytoplasm-cellular_component,GO:cytoskeleton-cellular_component,GO:endoplasmic_reticulum-cellular_component,GO:extrachromosomal_circular_DNA-cellular_component,GO:Golgi_apparatus-cellular_component,GO:mitochondrion-cellular_component,GO:nucleoid-cellular_component,GO:nucleus-cellular_component,GO:periplasmic_space-cellular_component,GO:thylakoid-cellular_component,GO:vacuole-cellular_component,GO:vesicle-cellular_component,GO:ATP-binding_cassette_(ABC)_transporter_complex-cellular_component,GO:cell_wall-cellular_component,GO:flagellum-cellular_component,GO:membrane-cellular_component,GO:outer_membrane-cellular_component,GO:pilus-cellular_component,GO:plasma_membrane-cellular_component,GO:respiratory_chain-cellular_component,GO:extracellular_matrix-cellular_component,GO:virion-cellular_component,GO:cofactor_binding-molecular_function,GO:cytoskeletal_protein_binding-molecular_function,GO:metal_ion_binding-molecular_function,GO:nucleic_acid_binding-molecular_function,GO:nucleotide_binding-molecular_function,GO:receptor_binding-molecular_function,GO:transcription_factor_binding-molecular_function,GO:unfolded_protein_binding-molecular_function,GO:aminoacyl-tRNA_ligase_activity-molecular_function,GO:isomerase_activity-molecular_function,GO:ligase_activity-molecular_function,GO:lyase_activity-molecular_function,GO:oxidoreductase_activity-molecular_function,GO:ATPase_activity-molecular_function,GO:GTPase_activity-molecular_function,GO:helicase_activity-molecular_function,GO:hydrolase_activity-molecular_function,"GO:hydrolase_activity,_acting_on_carbon-nitrogen_(but_not_peptide)_bonds-molecular_function","GO:hydrolase_activity,_acting_on_ester_bonds-molecular_function","GO:hydrolase_activity,_acting_on_glycosyl_bonds-molecular_function",GO:lipase_activity-molecular_function,GO:nuclease_activity-molecular_function,GO:peptidase_activity-molecular_function,GO:phosphatase_activity-molecular_function,GO:acetyltransferase_activity-molecular_function,GO:DNA_polymerase_activity-molecular_function,GO:kinase_activity-molecular_function,GO:protein_kinase_activity-molecular_function,GO:RNA_polymerase_activity-molecular_function,GO:transferase_activity-molecular_function,"GO:transferase_activity,_transferring_acyl_groups-molecular_function","GO:transferase_activity,_transferring_alkyl_or_aryl_(other_than_methyl)_groups-molecular_function","GO:transferase_activity,_transferring_glycosyl_groups-molecular_function",GO:enzyme_regulator_activity-molecular_function,GO:motor_activity-molecular_function,GO:nucleic_acid_binding_transcription_factor_activity-molecular_function,GO:protein_binding_transcription_factor_activity-molecular_function,GO:receptor_activity-molecular_function,GO:translation_regulator_activity-molecular_function,GO:transporter_activity-molecular_function,GO:phosphorelay_response_regulator_activity-molecular_function
16,0.0,0.049817075,0.3684366,0.119805696,0.0,0.036602441,0.174307324,1.029552887,0.044643091,3.636017221,0.175111389,6.888705158,3.188292813,0.631715473,2.047044799,0.012585366,0.696634988,2.184714723,0.006047968,0.33669351,0.003111382,0.531312217,8.251071067,0.002517073,0.62699596,2.302912289,0.391859366,0.028946343,2.611428561,3.044749717,4.285876597,0.297993508,0.003985366,1.359569161,1.472522824,0.906635809,0.036322766,0.555469128,0.821929302,0.550609779,0.049397563,0.031813009,0.089740654,0.000279675,0.013669106,0.076735776,0.285967491,0.447549612,0.039958538,0.174097568,0.515440671,6.99e-05,0.064010572,1.285315499,0.000873984,6.99e-05,0.054536588,3.5e-05,0.000314634,0.000873984,0.000839024,0.061143905,0.00052439,3.5e-05,0.000104878,0.010872358,0.013599188,0.03772114,4.377330259,0.048978051,0.000209756,0.093131711,0.000244716,0.000734146,0.520789452,2.048548051,0.000314634,1.269374035,4.414387171,5.807097797,0.000699187,0.032057725,0.061493498,0.850770766,1.257697612,1.716923647,0.912788655,2.304765134,1.433158595,0.223914643,0.142179681,5.370350625,0.502890264,0.688699215,0.986622804,0.000104878,0.349663429,0.824900847,0.06841545,0.130747973,0.127706509,0.824481334,0.27362684,0.291036597,4.385650585,0.430699205,0.288973996,0.478034166,0.036812197,0.00915935,0.659158563,0.22678131,0.432377253,0.0,2.118711468,0.008669919
17,0.0,0.049584094,0.370319407,0.120031253,0.0,0.036578993,0.17133106,1.030456987,0.042309473,3.626158578,0.16995849,6.875855497,3.193215661,0.637936259,2.041526422,0.012284502,0.706976534,2.201773978,0.006245194,0.343039577,0.003465739,0.532934648,8.26112185,0.00185297,0.616901622,2.299912739,0.391113844,0.029922028,2.613201859,3.033311246,4.282109819,0.296886908,0.003671625,1.351981528,1.47046864,0.89474412,0.036681935,0.570748953,0.80621335,0.544841693,0.050098808,0.031260284,0.095187735,0.000446085,0.013210987,0.075971754,0.294416282,0.456242294,0.037299592,0.172154602,0.522434486,0.000137257,0.066054935,1.2929267,0.000926485,0.000102943,0.053770433,6.86e-05,0.000411771,0.000857856,0.001063742,0.060221512,0.000549028,3.43e-05,0.000205886,0.010911932,0.013931586,0.037642734,4.369885675,0.049035066,0.0002402,0.093094566,0.000274514,0.000514714,0.530910107,2.034972399,0.000651971,1.27597546,4.441327948,5.807687147,0.000377457,0.032701482,0.061285254,0.845880626,1.253190797,1.716844969,0.92161218,2.299500968,1.427850339,0.219542584,0.145012029,5.358753789,0.499306681,0.683780099,0.986877887,0.0002402,0.348667114,0.826184245,0.069657932,0.135129524,0.129742187,0.820934164,0.266896252,0.297641822,4.403582271,0.42868795,0.284259263,0.479438729,0.037333906,0.008578563,0.654887499,0.226439749,0.425668296,0.0,2.124258083,0.00847562
18,2.86e-05,0.055321661,0.287832576,0.105259671,0.0,0.026132845,0.238008809,0.931128959,0.032002024,3.905089507,0.133491711,6.746186675,3.686301906,0.654249329,1.951852162,0.019221207,0.619848224,2.316640967,0.007797013,0.348452207,0.004912404,0.540364392,8.088872235,0.002399081,0.608352628,2.27625644,0.396762269,0.023162554,2.676660171,3.020999668,4.06278623,0.25867232,0.005712097,1.413615526,1.530870601,0.864097499,0.014465886,0.547047546,0.784428023,0.521400229,0.03702867,0.025475953,0.141317284,0.000342726,0.013380588,0.054950375,0.16223784,0.249561525,0.042012475,0.140246266,0.620490835,0.0001,0.055735788,1.352181921,0.001356623,8.57e-05,0.067431307,0.000185643,0.000414127,0.001542266,0.001913553,0.052479893,0.000171363,0.0,0.000456968,0.008696668,0.020449308,0.026332768,4.740812163,0.080412048,0.000685452,0.085724298,0.000114242,0.001213821,0.298171472,1.919121845,0.00118526,1.22868638,4.794048909,5.351835197,0.000799694,0.061305083,0.059848498,0.799165234,1.230914098,1.601914809,0.896784975,2.264646603,1.195541937,0.21160464,0.136133556,5.499335826,0.457738906,0.774446134,1.361421238,0.001142419,0.367659134,0.818429282,0.090365377,0.123666904,0.136490562,0.813773923,0.292002407,0.286033266,4.151980627,0.409714449,0.245591618,0.413227389,0.040627291,0.004912404,0.717667888,0.264470099,0.993890627,1.43e-05,1.987809813,0.003655742
19,0.0,0.0548009,0.288978428,0.107244925,0.0,0.025022404,0.235363022,0.932433863,0.031203912,3.893291371,0.133593954,6.763670235,3.671843797,0.645840537,1.956969368,0.019405418,0.626759719,2.305307205,0.007550472,0.345614023,0.0049819,0.543760982,8.094162145,0.002370989,0.611418854,2.286833248,0.401035897,0.024697805,2.669127039,3.03066056,4.07645029,0.257873307,0.006534334,1.418585451,1.527157,0.866173181,0.015580787,0.540176272,0.788551509,0.523043052,0.036806786,0.026715968,0.143529528,0.000437504,0.013238023,0.050905704,0.163682937,0.252284547,0.041040695,0.139930705,0.613394678,0.000155243,0.055421874,1.353778411,0.001227834,0.000127017,0.063776788,7.06e-05,0.000352826,0.001383077,0.001905259,0.053177902,0.000211696,1.41e-05,0.000183469,0.008905323,0.020379217,0.026137334,4.718931926,0.07910354,0.000635086,0.087656037,7.06e-05,0.001566547,0.29885755,1.924340039,0.001213721,1.222626012,4.777783266,5.348994094,0.000860895,0.060869504,0.057990446,0.806178685,1.231460769,1.610565015,0.90374207,2.271040766,1.190151927,0.214264041,0.13566857,5.487668739,0.456867048,0.774043313,1.361498239,0.001227834,0.362719017,0.818880413,0.091184295,0.12226119,0.135372196,0.820221151,0.295936153,0.289627628,4.162624459,0.408769838,0.247189743,0.410759775,0.040278591,0.004459718,0.719439995,0.265339101,0.98740412,1.41e-05,1.983868805,0.004530283
20,0.0,0.047241154,0.277891599,0.094162077,2.78e-05,0.034055957,0.217646249,0.934687051,0.038065817,4.525112231,0.128009187,6.557832404,3.880457742,0.615694394,1.889270243,0.022276996,0.652381822,1.890718248,0.008994337,0.316166263,0.007281793,0.555087043,7.596023946,0.003021318,0.572560561,2.42404345,0.414449584,0.027637398,2.445819214,2.89350329,3.969885957,0.270832576,0.005903404,1.419671172,1.331050498,0.970427706,0.028904402,0.519680542,0.894128995,0.576208419,0.034431882,0.010762574,0.145705476,0.000250616,0.011152421,0.040613748,0.165351001,0.252676825,0.031647257,0.126366259,0.502875334,0.000139231,0.047742387,1.180569392,0.000849311,0.000208847,0.036659581,6.96e-05,0.00022277,0.000849311,0.001489774,0.086365128,0.001086004,0.0,0.000167078,0.008493105,0.017640596,0.034919191,5.602553055,0.133118973,0.000640464,0.083204579,6.96e-05,0.001253081,0.293791805,2.052017621,0.00089108,1.327834257,4.127774165,5.092451621,0.000877157,0.103086798,0.050680165,0.736018018,1.155131847,1.523746512,0.996839869,2.439595578,1.125197134,0.186583763,0.179093123,5.486559523,0.459421269,0.734625705,1.481239219,0.003801012,0.311864018,0.802417388,0.091154682,0.120490701,0.118973081,0.821951529,0.336118097,0.259582693,4.074490375,0.411330804,0.228854362,0.386686878,0.044080605,0.007615948,0.764351572,0.323030362,1.516005256,1.39e-05,2.200368489,0.006404636
21,0.0,0.07731929,0.309534935,0.09863075,0.0,0.027646254,0.170259681,0.960420553,0.061350195,5.110832157,0.113033868,6.448163306,3.788323009,0.759363332,1.721156531,0.099442738,0.71098561,1.737898948,0.035901464,0.382832952,0.007829883,0.568707289,7.359465037,0.005941689,0.538689515,3.017694956,0.388716642,0.018282616,2.169444729,2.945002708,3.927198713,0.283035775,0.007501221,1.652363114,1.175558675,0.848044008,0.024855851,0.496607921,0.770434722,0.524917943,0.034780148,0.007604331,0.15063664,0.000161109,0.023141655,0.028039359,0.078408385,0.140422348,0.039961404,0.108799932,0.47080475,9.67e-05,0.048461499,1.199415652,0.001101984,3.22e-05,0.043054691,6.44e-06,0.000637991,0.011934933,0.000953764,0.141691885,0.000135331,6.44e-06,0.000122443,0.016439532,0.059842218,0.028355132,6.13938236,0.172289651,0.059146228,0.160483605,0.000554214,0.000753989,0.1541037,2.102790835,0.001043984,1.447200843,3.967385669,4.612800035,0.000683101,0.084762513,0.05551806,0.621196505,1.091498597,1.264626012,1.124422772,3.031221643,1.084042486,0.170588343,0.112730984,5.101984067,0.450285945,0.746100863,1.307029824,0.009202529,0.310172926,0.69767803,0.124105259,0.138521266,0.148232899,0.796566554,0.275811661,0.214119915,4.214610201,0.538573516,0.187234094,0.422349696,0.038595202,0.006341239,0.924009985,0.213121041,0.978387396,0.003325284,2.710525097,0.005451919
22,0.0,0.075592273,0.308531289,0.099284275,0.0,0.028937563,0.173852862,0.954859276,0.062424846,5.088120063,0.114479005,6.463540812,3.792620513,0.758933578,1.718115088,0.096641423,0.708873267,1.74931413,0.036016393,0.382631521,0.008450437,0.562686723,7.364592949,0.005700533,0.544835759,2.98471722,0.386652671,0.018714072,2.191667427,2.948058514,3.922120288,0.283728619,0.00725279,1.654552812,1.185068459,0.859167942,0.025873192,0.498388462,0.78070533,0.532444461,0.034290175,0.007486967,0.153706965,0.000140506,0.023799054,0.02900447,0.08045646,0.141991434,0.038050386,0.109822232,0.479955402,0.000133815,0.049264109,1.20928234,0.001063832,2.68e-05,0.04367732,0.0,0.000555334,0.012023306,0.000930017,0.139181313,0.000133815,0.0,6.02e-05,0.016077911,0.060109841,0.030356005,6.115781563,0.171464258,0.059293568,0.159119795,0.000582097,0.000802892,0.158022509,2.075381916,0.001063832,1.436393699,3.993216366,4.614915644,0.000615551,0.082162605,0.056644024,0.618059501,1.094328291,1.268181153,1.119231322,3.002200192,1.08855416,0.171082884,0.111548449,5.11237409,0.441991996,0.743912808,1.316240924,0.008376839,0.309267273,0.708244335,0.12369888,0.138779867,0.147518007,0.794689031,0.278549967,0.216305771,4.197585811,0.537495989,0.186953381,0.423665988,0.039241342,0.006797818,0.921760057,0.214532718,0.993665718,0.003071062,2.691748653,0.005158581
23,3.54e-05,0.051069201,0.305301545,0.095597867,3.54e-05,0.036361837,0.180448044,0.789636965,0.048452987,3.475816816,0.083329945,6.710729835,3.79487116,0.663546066,2.018585724,0.0310587,0.548132147,2.243421018,0.01209115,0.348044822,0.003995029,0.549617025,7.967714507,0.00258086,0.559021253,2.32493022,0.406591445,0.027753079,2.836788916,3.13712319,4.005741529,0.196587255,0.006416795,1.388025165,1.694705526,0.875706864,0.029167249,0.584511661,0.810460613,0.524250358,0.031447597,0.014565947,0.150909576,0.000671731,0.004737468,0.059129968,0.20042319,0.312584519,0.03689215,0.095067553,0.672455334,0.000194448,0.062276495,1.418341427,0.003040465,0.000565668,0.044033707,0.000353542,0.000989919,0.003181882,0.00441928,0.047286297,0.00012374,5.3e-05,0.003429361,0.008820883,0.014495239,0.037829038,4.321225095,0.081491525,0.001926806,0.088102768,0.000494959,0.001838421,0.364997181,1.945243352,0.001944483,1.310263513,4.797835613,5.550580428,0.001484878,0.075834846,0.056177888,0.90556352,1.255482117,1.710685643,0.898333578,2.284431937,1.195044043,0.229678824,0.143821051,5.589629187,0.478219136,0.789672319,1.370843004,0.002510151,0.382656624,0.839221288,0.074014103,0.147710017,0.127487392,0.816241031,0.299715575,0.312460779,4.185305717,0.412707728,0.234999638,0.398177135,0.038483091,0.01025273,0.683680306,0.306821778,1.028083641,5.3e-05,1.644997463,0.00700014
24,3.5e-05,0.051406173,0.2975603,0.093932303,0.0,0.03807735,0.182329903,0.795578404,0.048743912,3.465476682,0.084666931,6.712875591,3.791025761,0.656737948,2.020779304,0.02856677,0.560195929,2.238559324,0.012558169,0.337967128,0.004869137,0.553067372,7.984753647,0.002469598,0.563050854,2.327307222,0.400232528,0.029267365,2.83574668,3.13901683,4.003586347,0.19667459,0.006130208,1.391066816,1.686297636,0.875043415,0.029582633,0.584366463,0.807611126,0.520857508,0.031106427,0.014835104,0.149471988,0.000875744,0.004729018,0.061617349,0.200212596,0.312342859,0.037131546,0.098853984,0.6616246,0.000192664,0.060513911,1.411979583,0.00290747,0.000525446,0.042964001,0.000420357,0.001033378,0.002995045,0.004921681,0.048726397,0.000210179,1.75e-05,0.002749836,0.008897559,0.013556517,0.038848004,4.306891527,0.080043003,0.001628884,0.086716172,0.000420357,0.001663914,0.364169389,1.945885676,0.001891607,1.305296447,4.79919978,5.571851206,0.001418705,0.076189729,0.058307036,0.902734441,1.255098801,1.712815165,0.89917892,2.290158161,1.202746824,0.227781017,0.14768547,5.611522409,0.481904414,0.783405562,1.382834822,0.002819896,0.377725907,0.840661705,0.071338107,0.147072449,0.127683477,0.807996454,0.300485285,0.31661649,4.183271503,0.417099357,0.240269127,0.397342572,0.036746219,0.010438869,0.678193676,0.299539481,1.025075879,5.25e-05,1.640636344,0.007163586
25,5.22e-05,0.049520788,0.255095706,0.10410217,0.0,0.042696811,0.210218144,0.761958603,0.05328754,3.345637361,0.087010925,6.774696276,3.589589324,0.663219619,1.990691845,0.024885605,0.538395097,2.334707937,0.012072388,0.341908381,0.005102332,0.537737741,8.124842052,0.001951198,0.548850181,2.210405125,0.406339663,0.024186512,2.942417529,3.295365309,3.922597318,0.195297216,0.005957937,1.496610862,1.774202737,0.895600037,0.032033042,0.593279071,0.832786059,0.545626008,0.034151188,0.021024945,0.137345581,0.000740829,0.008409978,0.075261998,0.093208849,0.150231838,0.04497147,0.096933864,0.71675758,0.000166948,0.067196349,1.480719552,0.003036357,0.0003965,0.054497909,0.000229553,0.001032987,0.003036357,0.003537199,0.042279442,0.000250421,3.13e-05,0.001398185,0.009442965,0.01549481,0.043875877,4.186582976,0.077442749,0.002285093,0.084172818,0.00059475,0.00173208,0.181513617,1.88286466,0.001586001,1.283345927,5.141386753,5.667438173,0.001627738,0.055395251,0.061008859,0.932161529,1.255121374,1.721541251,0.844827144,2.189328009,1.26847717,0.235239393,0.135018751,5.544700493,0.474600302,0.823238751,1.212810629,0.002159883,0.419570248,0.850430318,0.067686757,0.170035979,0.147383297,0.82192404,0.303687848,0.318953106,4.240882635,0.44435151,0.230105759,0.412443679,0.035998044,0.012134993,0.744376949,0.321791213,0.930711173,6.26e-05,1.575316152,0.007356122
26,2.16e-05,0.048491573,0.25578198,0.105815501,1.08e-05,0.043308773,0.21155542,0.756483656,0.053598791,3.34527069,0.087394966,6.803979915,3.575441,0.65764334,1.988554002,0.025158175,0.545392529,2.346955424,0.011585718,0.338814756,0.004902065,0.536462996,8.155708158,0.00181398,0.550521341,2.200228194,0.40458233,0.02444554,2.946940113,3.305589877,3.925906259,0.197982962,0.005722675,1.508291994,1.784675605,0.900651878,0.032543665,0.590850004,0.838393492,0.551881826,0.03286759,0.02081758,0.135433044,0.00060466,0.008389658,0.074880663,0.087513739,0.144988832,0.046180908,0.098991481,0.725170906,0.000205153,0.066685361,1.483500934,0.002785755,0.000410305,0.054710933,0.000280735,0.001047358,0.002559008,0.003908695,0.042390986,0.00025914,5.4e-05,0.00120932,0.009318243,0.014490245,0.046148516,4.187130179,0.077839178,0.0021595,0.085105896,0.000496685,0.00181398,0.176247595,1.880222683,0.001652018,1.274299369,5.178232715,5.65047218,0.001360485,0.057010801,0.060530786,0.931036043,1.254183626,1.723442982,0.846318857,2.180058464,1.260910469,0.237059115,0.136728744,5.508431066,0.478037723,0.806076574,1.197064851,0.002397045,0.411600705,0.843803039,0.064936166,0.172371292,0.150052859,0.812522682,0.302621536,0.318007974,4.229661532,0.445634425,0.2271902,0.413760205,0.03688426,0.011542528,0.754702068,0.325512236,0.938669875,6.48e-05,1.56130772,0.007677023
27,0.0,0.060080529,0.265631448,0.068461041,0.0,0.005173731,0.080896638,0.904936755,0.017320345,4.781627085,0.087981387,6.609109924,4.567667689,0.794563835,1.760345527,0.017879667,0.606976482,1.980690519,0.010450004,0.322719604,0.01263136,0.531999337,7.417386476,0.00100678,0.550550191,2.389377949,0.400968783,0.024274585,2.448302546,2.736866205,3.860544562,0.247332289,0.011717801,1.32289029,1.244510602,0.799085023,0.004204239,0.476244233,0.738174833,0.465057789,0.028059332,0.001659323,0.17219667,0.000130509,0.02768645,0.006059324,0.148481408,0.230589911,0.024377127,0.092931388,0.507463736,0.000205085,0.023491534,1.17586312,0.004670341,7.46e-05,0.235959404,2.8e-05,0.000354237,0.000354237,0.002209323,0.046600864,0.000111864,0.0,9.32e-06,0.007215257,0.050012729,0.005462714,5.84713593,0.179878029,0.001249153,0.073597483,0.000233051,0.000801695,0.267850093,1.880739637,0.000988136,1.101566484,3.844808963,4.804083873,0.000372882,0.115611905,0.03564747,0.640107002,1.299035197,1.33487843,1.0201851,2.3655415,0.789222308,0.193656,0.120356822,5.939871555,0.539690018,0.876784203,2.011117648,0.000512712,0.351720461,0.848622329,0.108443258,0.08529664,0.319205196,0.854420636,0.286326371,0.250147545,3.969677651,0.3514408,0.190094981,0.329235708,0.042900015,0.005518646,0.713573977,0.299265358,2.191601609,0.0,2.098129543,0.00096017
28,8.15e-05,0.075290256,0.275480185,0.091851179,0.0,0.033472297,0.282432187,0.921038305,0.040375398,3.950619437,0.125584278,6.714264105,4.074427002,0.691850461,1.928287946,0.013626901,0.6090703,2.284527078,0.008247861,0.349466432,0.007815908,0.566005382,7.996024075,0.001605562,0.59418014,2.324666125,0.390257483,0.026014992,2.600007759,2.947379625,4.045176436,0.262668291,0.007815908,1.362315165,1.462259353,0.836652581,0.023496624,0.534798801,0.759112908,0.491717583,0.037286526,0.015860017,0.144353867,0.000472704,0.010529878,0.039120289,0.128412349,0.202586047,0.03522456,0.127418041,0.58069179,8.97e-05,0.045852239,1.294335513,0.00128771,0.000195601,0.101109647,0.000203752,0.000236352,0.003219274,0.001923414,0.054426102,0.000301552,2.45e-05,0.000252652,0.00809301,0.029193516,0.033749399,4.817582092,0.102527758,0.000236352,0.080384044,0.000163001,0.001784863,0.241274383,1.940178884,0.001018758,1.255443425,4.624026312,5.114366535,0.000611255,0.075159855,0.057246023,0.780482366,1.277212236,1.569750497,0.910182424,2.30377752,1.048611197,0.213327826,0.137727868,5.618830812,0.488873212,0.775331528,1.613793423,0.000888357,0.346377559,0.811036942,0.088599305,0.105844832,0.186049575,0.822112874,0.278723909,0.290019893,4.17303458,0.384519841,0.23280647,0.396801982,0.04197281,0.010040874,0.690090048,0.269123138,1.281466568,0.0,1.928882901,0.005289389
29,0.000108987,0.073566298,0.320235263,0.100486114,0.0,0.046817748,0.201828555,0.921517138,0.060176453,3.745871335,0.13945679,6.734578091,3.943869771,0.67422539,1.98043588,0.01393478,0.618766521,2.254507318,0.008376438,0.350720514,0.006757201,0.571419408,8.054085008,0.00151025,0.611884764,2.250599351,0.39984256,0.028087535,2.628442085,2.979380573,4.13648113,0.264885381,0.006430239,1.321204002,1.498697293,0.841831992,0.033521321,0.564522081,0.756666352,0.486253768,0.040076117,0.018730213,0.127608334,0.000591644,0.012190987,0.050398753,0.204537663,0.321963487,0.034502205,0.137837553,0.574128516,6.23e-05,0.04862382,1.316284013,0.001292276,0.000217974,0.055240894,0.000202405,0.000342531,0.001930629,0.001930629,0.056408613,0.00074734,0.0,0.000280253,0.008080616,0.023899316,0.048686098,4.592732304,0.096671565,0.000264683,0.088793354,0.000171266,0.001619237,0.383198672,1.937401542,0.001229997,1.272440056,4.590770536,5.347405749,0.000934175,0.06028544,0.061717842,0.823288614,1.281050038,1.648694693,0.891966062,2.237941277,1.165056616,0.215078273,0.142648555,5.606218991,0.494178687,0.761212672,1.472462539,0.000794049,0.351436715,0.809416113,0.081709192,0.119948097,0.157065992,0.803748783,0.26457399,0.290653048,4.255697457,0.39760054,0.247743266,0.43865754,0.041415101,0.015538448,0.668308947,0.266099809,1.010341631,0.0,1.878579643,0.006461379
30,9.57e-05,0.074456956,0.323215953,0.102079114,0.0,0.047808195,0.207126293,0.915935448,0.057542174,3.74502849,0.136898033,6.735418341,3.962479184,0.674437041,1.973859321,0.014090333,0.617549118,2.251915998,0.008138244,0.350439178,0.00630315,0.573395154,8.014925859,0.001372331,0.60601196,2.253128756,0.398997368,0.026935993,2.632259234,2.963437901,4.116244127,0.263375922,0.007755268,1.316209404,1.508782602,0.851643319,0.034802962,0.564905849,0.762697097,0.492938238,0.040627392,0.018558388,0.129589571,0.000622336,0.011712689,0.050042223,0.20696672,0.32431701,0.033111484,0.13595655,0.58770889,7.98e-05,0.049132655,1.328783789,0.001148929,0.000223403,0.055707079,0.000127659,0.00030319,0.00173935,0.001898924,0.05288263,0.000590422,1.6e-05,0.000223403,0.007547823,0.02490941,0.048749679,4.605049414,0.097371698,0.000159573,0.088579203,0.000159573,0.001468075,0.391114442,1.934508517,0.000877654,1.280688361,4.597150529,5.335911614,0.001148929,0.059840031,0.061659168,0.821196711,1.281486229,1.640925347,0.897281316,2.237729921,1.161566807,0.212472003,0.139307592,5.613489571,0.493895679,0.764755594,1.486681684,0.000590422,0.352274272,0.806930848,0.083983489,0.116999228,0.156334075,0.802335134,0.26560995,0.288588522,4.245913484,0.393922934,0.249668566,0.435172662,0.039063572,0.016180744,0.663330731,0.263104648,1.017535842,0.0,1.880397172,0.007675481
